SMET 1.1 ASCII
[HEADER]
station_id = FSEE2
station_name = Schlicker Alm
latitude = 47.154432
longitude = 11.303207
altitude = 1645.0
source = LWD Tirol
nodata = -777.0
creation = 2025-11-11T02:15:09.840785100Z
fields = timestamp HS PSUM TA TD NS
#parameters = timestamp HS PSUM TA TD NS
#units = ISO8601 m mm K K cm
[DATA]
2025-01-01T23:00:00 0.55070825 0.0 258.36 248.36 0.0
2025-01-02T23:00:00 0.640060201 0.0 254.61 244.61 0.0
2025-01-03T23:00:00 0.621958535 0.0 262.49 252.49 0.0
2025-01-04T23:00:00 0.626892458 0.0 248.4 238.4 0.0
2025-01-05T23:00:00 0.611142167 0.0 260.5 250.5 0.0
2025-01-06T23:00:00 0.598893049 0.0 253.62 243.62 0.0
2025-01-07T23:00:00 0.607029986 0.0 258.85 248.85 10.94
2025-01-08T23:00:00 0.598289035 0.0 253.94 243.94 0.0
2025-01-09T23:00:00 0.716010972 0.0 262.93 252.93 0.0
2025-01-10T23:00:00 0.83142009 0.0 247.79 237.79 0.0
2025-01-11T23:00:00 0.724024326 0.0 254.27 244.27 0.0
2025-01-12T23:00:00 0.604097403 0.0 251.23 241.23 0.0
2025-01-13T23:00:00 0.602469778 0.0 261.48 251.48 0.0
2025-01-14T23:00:00 0.606904736 0.0 260.9 250.9 0.0
2025-01-15T23:00:00 0.59437434 0.0 258.75 248.75 0.0
2025-01-16T23:00:00 0.587267063 0.0 261.1 251.1 0.0
2025-01-17T23:00:00 0.587369361 0.0 252.65 242.65 0.0
2025-01-18T23:00:00 0.591345444 0.0 254.5 244.5 0.0
2025-01-19T23:00:00 0.58258275 0.0 260.28 250.28 0.0
2025-01-20T23:00:00 0.580391931 0.0 255.81 245.81 0.0
2025-01-21T23:00:00 0.578398507 0.0 254.59 244.59 5.97
2025-01-22T23:00:00 0.578464403 0.0 262.66 252.66 0.0
2025-01-23T23:00:00 0.572850938 0.0 266.35 256.35 0.0
2025-01-24T23:00:00 0.570570667 0.0 250.22 240.22 0.0
2025-01-25T23:00:00 0.606475792 0.0 254.63 244.63 0.0
2025-01-26T23:00:00 0.659448451 0.0 257.13 247.13 0.0
2025-01-27T23:00:00 0.733893401 0.0 265.7 255.7 0.0
2025-01-28T23:00:00 0.869583562 0.0 260.0 250.0 0.0
2025-01-29T23:00:00 0.817141104 0.0 256.2 246.2 0.0
2025-01-30T23:00:00 0.769934139 0.0 262.13 252.13 0.0
2025-01-31T23:00:00 0.762819083 0.0 258.47 248.47 0.0
2025-02-01T23:00:00 0.74412991 0.0 261.86 251.86 14.44
2025-02-02T23:00:00 0.744448597 0.0 260.17 250.17 0.0
2025-02-03T23:00:00 0.735179424 0.0 255.5 245.5 0.0
2025-02-04T23:00:00 0.731390757 0.0 266.27 256.27 0.0
2025-02-05T23:00:00 0.728300778 0.0 254.49 244.49 0.0
2025-02-06T23:00:00 0.724375437 0.0 260.17 250.17 0.0
2025-02-07T23:00:00 0.719435701 0.0 264.5 254.5 0.0
2025-02-08T23:00:00 0.712531396 0.0 251.88 241.88 0.0
2025-02-09T23:00:00 0.692029451 0.0 262.06 252.06 0.0
2025-02-10T23:00:00 0.683005104 0.0 265.29 255.29 0.0
2025-02-11T23:00:00 0.693338451 0.0 262.34 252.34 0.0
2025-02-12T23:00:00 0.711575958 0.0 261.51 251.51 0.0
2025-02-13T23:00:00 0.802064368 0.0 264.41 254.41 0.0
2025-02-14T23:00:00 0.796403778 0.0 255.53 245.53 0.0
2025-02-15T23:00:00 0.781768118 0.0 261.87 251.87 0.0
2025-02-16T23:00:00 0.769381056 0.0 255.45 245.45 0.0
2025-02-17T23:00:00 0.753211625 0.0 269.87 259.87 0.0
2025-02-18T23:00:00 0.760065986 0.0 266.87 256.87 0.0
2025-02-19T23:00:00 0.762618313 0.0 265.03 255.03 0.0
2025-02-20T23:00:00 0.752510264 0.0 259.67 249.67 0.0
2025-02-21T23:00:00 0.740746535 0.0 258.22 248.22 0.0
2025-02-22T23:00:00 0.734435368 0.0 257.6 247.6 0.0
2025-02-23T23:00:00 0.723396771 0.0 261.08 251.08 0.0
2025-02-24T23:00:00 0.720044889 0.0 261.65 251.65 0.0
2025-02-25T23:00:00 0.727234507 0.0 258.67 248.67 0.0
2025-02-26T23:00:00 0.77603966 0.0 265.81 255.81 0.0
2025-02-27T23:00:00 0.814775278 0.0 270.03 260.03 0.0
2025-02-28T23:00:00 0.804518958 0.0 266.15 256.15 0.0
2025-03-01T23:00:00 0.829014569 0.0 265.79 255.79 0.0
2025-03-02T23:00:00 0.800973521 0.0 273.3 263.3 0.0
2025-03-03T23:00:00 0.739542965 0.0 273.47 263.47 0.0
2025-03-04T23:00:00 0.731630014 0.0 265.63 255.63 0.0
2025-03-05T23:00:00 0.721468896 0.0 267.43 257.43 0.0
2025-03-06T23:00:00 0.712104569 0.0 265.09 255.09 0.0
2025-03-07T23:00:00 0.708929174 0.0 268.52 258.52 0.0
2025-03-08T23:00:00 0.706590653 0.0 266.69 256.69 0.0
2025-03-09T23:00:00 0.70199125 0.0 266.89 256.89 0.0
2025-03-10T23:00:00 0.69030016 0.0 281.22 271.22 0.0
2025-03-11T23:00:00 0.68442791 0.0 272.46 262.46 0.0
2025-03-12T23:00:00 0.700581361 0.0 273.13 263.13 0.0
2025-03-13T23:00:00 0.745430292 0.0 272.92 262.92 0.0
2025-03-14T23:00:00 0.731158188 0.0 278.21 268.21 0.0
2025-03-15T23:00:00 0.749564701 0.0 270.7 260.7 0.0
2025-03-16T23:00:00 0.788254882 0.0 271.58 261.58 0.0
2025-03-17T23:00:00 0.819077813 0.0 270.85 260.85 0.0
2025-03-18T23:00:00 0.78962358 0.0 280.06 270.06 0.0
2025-03-19T23:00:00 0.709495549 0.38 264.99 254.99 0.0
2025-03-20T23:00:00 0.701675167 0.0 272.07 262.07 0.0
2025-03-21T23:00:00 0.693131181 0.0 274.9 264.9 0.0
2025-03-22T23:00:00 0.672837896 0.0 269.19 259.19 0.0
2025-03-23T23:00:00 0.660173951 0.0 277.64 267.64 0.0
2025-03-24T23:00:00 0.661722125 0.0 283.35 273.35 0.0
2025-03-25T23:00:00 0.660102542 0.0 284.83 274.83 0.0
2025-03-26T23:00:00 0.652330576 0.0 273.56 263.56 0.0
2025-03-27T23:00:00 0.609927056 0.0 275.47 265.47 0.0
2025-03-28T23:00:00 0.640883722 0.0 275.46 265.46 0.0
2025-03-29T23:00:00 0.660273618 0.0 277.92 267.92 0.0
2025-03-30T23:00:00 0.750712472 0.0 261.61 251.61 0.0
2025-03-31T23:00:00 0.835842424 0.0 280.11 270.11 0.0
2025-04-01T23:00:00 0.770439076 0.0 278.91 268.91 0.0
2025-04-02T23:00:00 0.684879972 0.0 278.34 268.34 0.0
2025-04-03T23:00:00 0.655239021 0.0 265.12 255.12 1.61
2025-04-04T23:00:00 0.625188097 0.0 275.04 265.04 0.0
2025-04-05T23:00:00 0.585004257 0.0 282.04 272.04 0.0
2025-04-06T23:00:00 0.565901479 0.0 266.11 256.11 0.0
2025-04-07T23:00:00 0.555487326 0.0 278.21 268.21 0.0
2025-04-08T23:00:00 0.543819701 0.0 271.47 261.47 0.0
2025-04-09T23:00:00 0.528397444 0.0 281.69 271.69 9.87
2025-04-10T23:00:00 0.492969403 0.0 279.2 269.2 0.0
2025-04-11T23:00:00 0.452021576 0.0 284.4 274.4 0.0
2025-04-12T23:00:00 0.415071187 0.0 277.27 267.27 0.0
2025-04-13T23:00:00 0.38118866 0.0 281.24 271.24 0.0
2025-04-14T23:00:00 0.330275542 0.0 282.09 272.09 0.0
2025-04-15T23:00:00 0.287647521 0.0 275.87 265.87 0.0
2025-04-16T23:00:00 0.215302729 0.0 285.15 275.15 0.0
2025-04-17T23:00:00 0.178405743 0.0 284.88 274.88 0.0
2025-04-18T23:00:00 0.149811479 0.0 279.93 269.93 0.0
2025-04-19T23:00:00 0.115593242 0.0 284.28 274.28 0.0
2025-04-20T23:00:00 0.099145601 0.0 278.91 268.91 0.0
2025-04-21T23:00:00 0.113256035 0.0 275.2 265.2 0.0
2025-04-22T23:00:00 0.114412799 0.0 284.51 274.51 0.0
2025-04-23T23:00:00 0.109596681 0.0 275.97 265.97 0.0
2025-04-24T23:00:00 0.111188389 0.0 288.54 278.54 0.0
2025-04-25T23:00:00 0.109550187 0.0 275.77 265.77 0.0
2025-04-26T23:00:00 0.110713403 0.0 276.49 266.49 0.0
2025-04-27T23:00:00 0.109324522 0.0 289.19 279.19 0.0
2025-04-28T23:00:00 0.108854234 0.0 286.41 276.41 0.0
2025-04-29T23:00:00 0.106338715 0.0 287.81 277.81 0.0
2025-04-30T23:00:00 0.111197 0.0 276.51 266.51 0.0
2025-05-01T23:00:00 0.10410684 0.0 288.05 278.05 0.0
2025-05-02T23:00:00 0.115726507 0.0 282.32 272.32 0.0
2025-05-03T23:00:00 0.121208264 0.0 279.55 269.55 0.0
2025-05-04T23:00:00 0.133536007 0.0 285.02 275.02 0.0
2025-05-05T23:00:00 0.132156715 0.0 280.9 270.9 0.0
2025-05-06T23:00:00 0.125747632 0.0 282.73 272.73 0.0
2025-05-07T23:00:00 0.126745069 0.0 283.67 273.67 0.0
2025-05-08T23:00:00 0.133863722 0.0 283.51 273.51 0.0
2025-05-09T23:00:00 0.140435854 0.0 283.58 273.58 0.0
2025-05-10T23:00:00 0.133152437 0.0 280.27 270.27 0.0
2025-05-11T23:00:00 0.128266444 0.0 286.27 276.27 0.0
2025-05-12T23:00:00 0.124247146 0.0 287.64 277.64 0.0
2025-05-13T23:00:00 0.12087725 0.0 288.37 278.37 0.0
2025-05-14T23:00:00 0.131225431 0.0 288.25 278.25 0.0
2025-05-15T23:00:00 0.140486 0.0 279.27 269.27 0.0
2025-05-16T23:00:00 0.133822958 0.0 275.83 265.83 0.0
2025-05-17T23:00:00 0.137636813 0.0 299.62 289.62 0.0
2025-05-18T23:00:00 0.137182458 0.0 288.99 278.99 0.0
2025-05-19T23:00:00 0.136798132 0.0 284.81 274.81 0.0
2025-05-20T23:00:00 0.143399667 0.0 282.21 272.21 0.0
2025-05-21T23:00:00 0.14895091 0.0 289.87 279.87 0.0
2025-05-22T23:00:00 0.14594534 0.0 281.99 271.99 0.0
2025-05-23T23:00:00 0.135711562 0.0 301.48 291.48 0.0
2025-05-24T23:00:00 0.143299958 0.0 284.67 274.67 0.0
2025-05-25T23:00:00 0.156250111 0.0 293.6 283.6 0.0
2025-05-26T23:00:00 0.15937741 0.0 289.86 279.86 0.0
2025-05-27T23:00:00 0.154897389 0.0 281.0 271.0 0.0
2025-05-28T23:00:00 0.15292775 0.0 291.5 281.5 0.0
2025-05-29T23:00:00 0.154398396 0.0 289.19 279.19 0.0
2025-05-30T23:00:00 0.151020465 0.0 290.63 280.63 0.0
2025-05-31T23:00:00 0.147644479 6.77 283.44 273.44 8.15
2025-06-01T23:00:00 0.140512903 0.0 289.99 279.99 0.0
2025-06-02T23:00:00 0.122761049 0.0 288.55 278.55 0.0
2025-06-03T23:00:00 0.130528076 0.0 292.72 282.72 0.0
2025-06-04T23:00:00 0.126042611 0.0 293.98 283.98 0.0
2025-06-05T23:00:00 0.140711063 0.0 295.23 285.23 0.0
2025-06-06T23:00:00 0.137779542 0.0 284.88 274.88 0.0
2025-06-07T23:00:00 0.132843861 0.0 289.78 279.78 0.0
2025-06-08T23:00:00 0.141052646 0.0 300.91 290.91 0.0
2025-06-09T23:00:00 0.134031326 0.0 286.19 276.19 0.0
2025-06-10T23:00:00 0.117546611 0.0 296.39 286.39 0.0
2025-06-11T23:00:00 0.122238007 0.0 283.21 273.21 0.0
2025-06-12T23:00:00 0.126418243 0.0 290.36 280.36 0.0
2025-06-13T23:00:00 0.124494285 0.0 283.11 273.11 0.0
2025-06-14T23:00:00 0.106994647 0.0 287.23 277.23 0.0
2025-06-15T23:00:00 0.123341611 0.0 297.43 287.43 0.0
2025-06-16T23:00:00 0.114953539 0.0 287.04 277.04 0.0
2025-06-17T23:00:00 0.092758062 0.0 290.36 280.36 0.0
2025-06-18T23:00:00 0.119567625 0.0 282.73 272.73 0.0
2025-06-19T23:00:00 0.116743345 0.0 285.09 275.09 0.0
2025-06-20T23:00:00 0.113790043 0.0 285.29 275.29 0.0
2025-06-21T23:00:00 0.130654458 0.0 290.64 280.64 0.0
2025-06-22T23:00:00 0.110999274 0.0 292.0 282.0 0.0
2025-06-23T23:00:00 0.104894451 0.0 293.67 283.67 0.0
2025-06-24T23:00:00 0.127133181 0.0 294.33 284.33 0.0
2025-06-25T23:00:00 0.131593333 0.0 294.52 284.52 0.0
2025-06-26T23:00:00 0.137620146 0.0 289.54 279.54 0.0
2025-06-27T23:00:00 0.1261595 0.0 280.64 270.64 0.0
2025-06-28T23:00:00 0.106820531 0.0 291.54 281.54 0.0
2025-06-29T23:00:00 0.128521465 0.0 286.71 276.71 0.0
2025-06-30T23:00:00 0.10624165 0.0 280.42 270.42 0.0
2025-07-01T23:00:00 0.133230726 0.0 283.98 273.98 0.0
2025-07-02T23:00:00 0.141307083 0.0 290.46 280.46 0.0
2025-07-03T23:00:00 0.141658326 0.0 286.07 276.07 0.0
2025-07-04T23:00:00 0.130745056 0.0 295.21 285.21 0.0
2025-07-05T23:00:00 0.13528434 0.0 294.33 284.33 0.0
2025-07-06T23:00:00 0.136124785 0.0 297.12 287.12 0.0
2025-07-07T23:00:00 0.115841794 0.0 296.17 286.17 0.0
2025-07-08T23:00:00 0.104191681 0.0 289.79 279.79 0.0
2025-07-09T23:00:00 0.114051269 0.0 286.21 276.21 0.0
2025-07-10T23:00:00 0.123215007 0.0 290.2 280.2 0.0
2025-07-11T23:00:00 0.134110285 0.0 287.38 277.38 0.0
2025-07-12T23:00:00 0.129719396 0.0 278.45 268.45 0.0
2025-07-13T23:00:00 0.140073681 0.0 289.99 279.99 0.0
2025-07-14T23:00:00 0.137755653 0.0 288.04 278.04 0.0
2025-07-15T23:00:00 0.143211083 0.0 289.34 279.34 0.0
2025-07-16T23:00:00 0.1264 0.0 294.34 284.34 0.0
2025-07-17T23:00:00 0.125581111 0.0 284.02 274.02 0.0
2025-07-18T23:00:00 0.120323007 0.0 289.25 279.25 0.0
2025-07-19T23:00:00 0.12180975 0.0 296.03 286.03 0.0
2025-07-20T23:00:00 0.122164979 0.0 294.94 284.94 0.0
2025-07-21T23:00:00 0.131057646 0.0 282.23 272.23 0.0
2025-07-22T23:00:00 0.140774799 0.0 282.84 272.84 0.0
2025-07-23T23:00:00 0.143584326 0.0 287.58 277.58 0.0
2025-07-24T23:00:00 0.138851271 0.0 284.25 274.25 0.0
2025-07-25T23:00:00 0.133225493 0.0 291.79 281.79 0.0
2025-07-26T23:00:00 0.133353903 0.0 278.38 268.38 0.0
2025-07-27T23:00:00 0.143337681 0.0 290.19 280.19 0.0
2025-07-28T23:00:00 0.142223285 0.0 298.96 288.96 0.0
2025-07-29T23:00:00 0.135467792 0.0 282.65 272.65 0.0
2025-07-30T23:00:00 0.127330774 0.0 282.27 272.27 0.0
2025-07-31T23:00:00 0.119486232 0.0 289.25 279.25 0.0
2025-08-01T23:00:00 0.134412486 0.0 293.47 283.47 0.0
2025-08-02T23:00:00 0.12739334 0.0 287.17 277.17 0.0
2025-08-03T23:00:00 0.144550597 0.0 282.42 272.42 0.0
2025-08-04T23:00:00 0.144630951 0.0 275.25 265.25 0.0
2025-08-05T23:00:00 0.133764611 0.0 291.03 281.03 0.0
2025-08-06T23:00:00 0.136385882 0.0 283.83 273.83 0.0
2025-08-07T23:00:00 0.127022986 0.0 288.13 278.13 0.0
2025-08-08T23:00:00 0.129008264 0.0 285.32 275.32 0.0
2025-08-09T23:00:00 0.139523806 0.0 277.59 267.59 0.0
2025-08-10T23:00:00 0.132001271 0.0 283.8 273.8 0.0
2025-08-11T23:00:00 0.12890566 0.0 284.49 274.49 0.0
2025-08-12T23:00:00 0.133386903 0.0 282.45 272.45 0.0
2025-08-13T23:00:00 0.138695278 0.0 282.74 272.74 0.0
2025-08-14T23:00:00 0.136739694 0.0 282.42 272.42 0.0
2025-08-15T23:00:00 0.116698097 0.0 285.91 275.91 0.0
2025-08-16T23:00:00 0.122650236 0.0 279.87 269.87 0.0
2025-08-17T23:00:00 0.143505868 0.0 282.22 272.22 0.0
2025-08-18T23:00:00 0.116528578 0.0 291.6 281.6 0.0
2025-08-19T23:00:00 0.127304875 0.0 283.88 273.88 0.0
2025-08-20T23:00:00 0.129267007 0.0 277.95 267.95 0.0
2025-08-21T23:00:00 0.129943167 0.0 278.39 268.39 0.0
2025-08-22T23:00:00 0.133937028 0.0 285.31 275.31 0.0
2025-08-23T23:00:00 0.137160972 0.0 287.84 277.84 0.0
2025-08-24T23:00:00 0.140393333 0.0 271.2 261.2 0.0
2025-08-25T23:00:00 0.132209424 0.0 283.72 273.72 0.0
2025-08-26T23:00:00 0.137113403 0.0 279.05 269.05 0.0
2025-08-27T23:00:00 0.132146347 0.0 287.55 277.55 0.0
2025-08-28T23:00:00 0.139902403 0.0 281.88 271.88 0.0
2025-08-29T23:00:00 0.138891458 0.0 286.45 276.45 0.0
2025-08-30T23:00:00 0.123396035 0.0 276.73 266.73 0.0
2025-08-31T23:00:00 0.121577188 0.0 283.6 273.6 0.0
2025-09-01T23:00:00 0.128882576 0.0 273.26 263.26 0.0
2025-09-02T23:00:00 0.12414459 0.0 274.61 264.61 0.0
2025-09-03T23:00:00 0.12757091 0.0 276.46 266.46 0.0
2025-09-04T23:00:00 0.135560056 0.0 281.39 271.39 0.0
2025-09-05T23:00:00 0.124323764 0.0 278.79 268.79 0.0
2025-09-06T23:00:00 0.118398757 0.0 268.13 258.13 0.0
2025-09-07T23:00:00 0.120944069 0.0 269.39 259.39 0.0
2025-09-08T23:00:00 0.129378111 0.0 280.65 270.65 4.43
2025-09-09T23:00:00 0.137321576 0.0 280.16 270.16 0.0
2025-09-10T23:00:00 0.127459014 0.0 276.13 266.13 0.0
2025-09-11T23:00:00 0.139843444 0.0 281.78 271.78 0.0
2025-09-12T23:00:00 0.127686278 0.0 283.75 273.75 0.0
2025-09-13T23:00:00 0.140689201 0.0 273.6 263.6 0.0
2025-09-14T23:00:00 0.138919278 0.0 275.31 265.31 0.0
2025-09-15T23:00:00 0.142174951 0.0 276.92 266.92 0.0
2025-09-16T23:00:00 0.137086264 0.0 284.18 274.18 0.0
2025-09-17T23:00:00 0.12740541 0.0 276.53 266.53 0.0
2025-09-18T23:00:00 0.135787458 0.0 283.05 273.05 0.0
2025-09-19T23:00:00 0.131485167 0.0 276.51 266.51 0.0
2025-09-20T23:00:00 0.12550034 0.0 271.49 261.49 0.0
2025-09-21T23:00:00 0.131452139 0.0 267.61 257.61 0.0
2025-09-22T23:00:00 0.137757299 0.0 282.53 272.53 0.0
2025-09-23T23:00:00 0.134434368 0.0 273.22 263.22 0.0
2025-09-24T23:00:00 0.135592986 0.0 280.1 270.1 0.0
2025-09-25T23:00:00 0.136728167 0.0 274.43 264.43 0.0
2025-09-26T23:00:00 0.13594925 0.0 277.39 267.39 0.0
2025-09-27T23:00:00 0.137502882 0.0 275.76 265.76 0.0
2025-09-28T23:00:00 0.138656806 0.0 269.19 259.19 0.0
2025-09-29T23:00:00 0.148080833 0.0 271.77 261.77 0.0
2025-09-30T23:00:00 0.148637354 0.0 272.1 262.1 0.0
2025-10-01T23:00:00 0.141387479 0.0 264.87 254.87 0.0
2025-10-02T23:00:00 0.139788271 0.0 273.18 263.18 0.0
2025-10-03T23:00:00 0.142056514 0.0 265.51 255.51 0.0
2025-10-04T23:00:00 0.143941667 0.0 265.21 255.21 0.0
2025-10-05T23:00:00 0.141554757 0.0 268.8 258.8 0.0
2025-10-06T23:00:00 0.125620424 0.0 276.01 266.01 0.0
2025-10-07T23:00:00 0.115097302 0.0 260.83 250.83 0.0
2025-10-08T23:00:00 0.080932997 0.0 265.52 255.52 0.0
2025-10-09T23:00:00 0.113898008 0.0 271.18 261.18 0.0
2025-10-10T23:00:00 0.127985132 0.0 267.28 257.28 0.0
2025-10-11T23:00:00 0.106671002 0.0 273.61 263.61 0.0
2025-10-12T23:00:00 0.122097861 0.0 264.54 254.54 0.0
2025-10-13T23:00:00 0.131187819 0.0 265.39 255.39 0.0
2025-10-14T23:00:00 0.102892805 0.0 265.91 255.91 0.0
2025-10-15T23:00:00 0.09781371 0.0 272.6 262.6 0.0
2025-10-16T23:00:00 0.118255448 0.0 263.71 253.71 0.0
2025-10-17T23:00:00 0.115012747 0.0 276.21 266.21 0.0
2025-10-18T23:00:00 0.106741465 0.0 262.3 252.3 0.0
2025-10-19T23:00:00 0.096824706 0.0 264.63 254.63 0.0
2025-10-20T23:00:00 0.098676198 0.0 263.98 253.98 0.0
2025-10-21T23:00:00 0.099714791 0.0 264.99 254.99 0.0
2025-10-22T23:00:00 0.109759016 0.0 259.89 249.89 0.0
2025-10-23T23:00:00 0.137821715 0.0 258.45 248.45 0.0
2025-10-24T23:00:00 0.119477701 0.0 263.84 253.84 0.0
2025-10-25T23:00:00 0.123457049 0.0 272.09 262.09 0.0
2025-10-26T23:00:00 0.130070396 0.0 270.89 260.89 0.0
2025-10-27T23:00:00 0.298795476 0.0 265.11 255.11 0.0
2025-10-28T23:00:00 0.360744299 0.0 271.5 261.5 0.0
2025-10-29T23:00:00 0.284657306 0.0 268.14 258.14 0.0
2025-10-30T23:00:00 0.224765063 0.0 260.46 250.46 0.0
2025-10-31T23:00:00 0.149002333 0.0 256.35 246.35 0.0
2025-11-01T23:00:00 0.134604451 0.0 260.85 250.85 0.0
2025-11-02T23:00:00 0.162094917 0.0 265.6 255.6 0.0
2025-11-03T23:00:00 0.156546882 0.0 269.98 259.98 0.0
2025-11-04T23:00:00 0.149175507 0.0 261.33 251.33 0.0
2025-11-05T23:00:00 0.146516847 0.0 267.39 257.39 0.0
2025-11-06T23:00:00 0.142560736 0.0 261.77 251.77 0.0
2025-11-07T23:00:00 0.140599674 0.0 264.98 254.98 0.0
2025-11-08T23:00:00 0.139603514 0.0 251.63 241.63 0.0
